Client,Sex,Age,Tenure,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
1412,0.0,40,149,2288.5075,1855.9489285714,11.0,5.0,1559.5935714286,691.0121428571001,0.0,863.2242857143,273.2285714286,35.0,9.0,0.0,23.0,7.0,1,,,,1.0,,5.2571428571,,,,536.6857142857,,1.0,0.0,0.0,6.7955357143,0.0,0.0
696,1.0,44,175,1521.2507142857,1459.8271428572,5.0,4.0,1591.1857142857,1584.5071428572,1035.7142857142999,206.07857142860001,241.3214285714,26.0,24.0,4.0,11.0,7.0,1,,,,,1.0,2644.6042857142997,,,,,3301.6385714286,,,,,,
401,1.0,38,37,647.2542857143,644.8639285714,6.0,2.0,2710.29,2608.0292857143,1771.4285714285998,144.9607142857,785.0435714286,41.0,35.0,13.0,4.0,10.0,1,,,,1.0,,1439.3242857143,,,,523.3464285714,,,,,,,
996,1.0,39,1,205.00071428569998,205.00071428569998,2.0,2.0,228.5892857143,228.5892857143,153.5714285714,71.2678571429,0.0,20.0,20.0,13.0,4.0,0.0,1,,,,,,5689.675357142901,,,,,,,,,,,
972,1.0,26,56,970.15,970.1460714286,7.0,6.0,935.2321428571,935.2321428571,285.7142857143,25.9821428571,620.0357142857,19.0,19.0,3.0,1.0,14.0,1,1.0,,,,,2780.9453571429,3422.0921428571996,,,,,,,,,,
593,0.0,42,169,459.79964285709997,459.79964285709997,2.0,2.0,1142.6285714286,1142.6285714286,0.0,164.09285714290002,975.1428571429,9.0,9.0,0.0,3.0,5.0,1,,,,,,1.4807142857,,,,,,0.0,0.0,1.0,0.0,0.0,8.5
1216,1.0,61,8,916.4667857142999,883.4660714286,3.0,2.0,981.4278571428999,976.7492857143,178.5714285714,221.4957142857,355.3214285714,47.0,45.0,1.0,30.0,10.0,1,,,,,1.0,166.9182142857,,,,,4202.2014285714,0.0,0.0,0.0,0.0,0.0,0.0
525,0.0,31,54,442.7532142857,442.2196428571,4.0,3.0,881.2857142857001,881.2857142857001,357.1428571429,0.0,519.75,6.0,6.0,1.0,0.0,4.0,1,1.0,4.0,,,,0.3882142857,3845.9917857143,31884.509285714303,,,,1.0,1.0,1.0,5.9428571428999994,2.1082142857,7.5864285714
1464,1.0,54,35,757.3003571428999,699.8832142857001,12.0,8.0,479.12892857139997,421.8182142857,0.0,0.0,361.0082142857,18.0,16.0,0.0,0.0,11.0,1,,,1.0,,,1780.7525,,,1670.2807142857,,,0.0,0.0,0.0,0.0,0.0,0.0
380,1.0,37,176,390.2275,390.2275,2.0,2.0,0.8928571429000001,0.8928571429000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,2804.5292857143,,,,,,0.0,0.0,1.0,0.0,0.0,15.8214285714
358,1.0,38,181,0.0032142857,0.0032142857,1.0,1.0,3.3928571429,3.3928571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,0.2425,,,,,,,,,,,
33,0.0,71,150,730.5721428571001,730.5721428571001,5.0,5.0,635.8428571429,635.8428571429,139.2857142857,56.7357142857,436.4285714286,13.0,13.0,2.0,4.0,6.0,1,,,,,,18635.5753571429,,,,,,0.0,1.0,1.0,0.0,3.25,14.9896428571
992,0.0,24,83,168.5725,168.5725,6.0,6.0,99.9642857143,99.9642857143,53.571428571400006,46.3928571429,0.0,2.0,2.0,1.0,1.0,0.0,1,,,,,,1795.1217857143,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1252,0.0,44,152,134.2367857143,134.15,4.0,3.0,534.3571428571,534.3571428571,357.1428571429,0.0,177.0,3.0,3.0,1.0,0.0,1.0,1,2.0,2.0,,,,95.5782142857,12681.2107142857,0.0,,,,,,,,,
529,1.0,33,61,547.9475,547.1978571429,4.0,3.0,329.2857142857,329.2857142857,0.0,0.0,329.0714285714,4.0,4.0,0.0,0.0,3.0,1,1.0,,,,,2014.4267857143,36183.4335714286,,,,,1.0,1.0,0.0,0.9769642856999999,1.7867857143,0.0
1332,0.0,37,209,1314.7078571429,1314.7078571429,4.0,4.0,538.75,538.75,0.0,136.1785714286,400.2857142857,10.0,10.0,0.0,4.0,5.0,1,,,1.0,,,0.0,,,516.2825,,,,,,,,
1099,1.0,35,152,275.0017857143,275.0017857143,3.0,3.0,353.5342857143,353.5342857143,0.0,350.1414285714,0.0,7.0,7.0,0.0,6.0,0.0,1,,,,,,87.9175,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
745,0.0,26,76,901.9928571428999,901.9928571428999,2.0,2.0,1019.5714285714,1019.5714285714,785.7142857142999,0.0,231.25,6.0,6.0,2.0,0.0,3.0,1,,,1.0,,,3688.1567857143,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
423,1.0,52,151,298.9546428571,298.9546428571,1.0,1.0,292.635,292.635,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,,,,,,13.65,,,,,,,,,,,
1140,1.0,75,6,535.3967857143,535.3967857143,5.0,5.0,725.4978571429,725.4978571429,50.0,318.355,357.1428571429,19.0,19.0,5.0,13.0,1.0,1,,,,,,2538.9314285714,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
821,0.0,77,61,2121.8260714286,2116.4657142857,4.0,3.0,985.9717857142999,985.9717857142999,603.5714285714,212.2946428571,149.1771428571,28.0,28.0,5.0,16.0,6.0,3,1.0,,,,,1054.2371428572,8.1589285714,,,,,0.0,0.0,1.0,0.0,0.0,10.25
697,1.0,54,256,6189.925357142901,4086.6110714285996,44.0,33.0,7339.9839285714,4206.2514285714005,357.1428571429,636.5507142857,1769.9146428572,95.0,39.0,1.0,25.0,31.0,1,,,1.0,1.0,,2474.8225,,,0.0,642.2321428571,,,,,,,
1114,0.0,33,13,668.9489285714,612.0035714286,3.0,2.0,713.5714285714,709.2142857142999,428.5714285714,0.0,207.8928571429,8.0,6.0,2.0,0.0,2.0,1,,,1.0,,1.0,4102.2432142857,,,0.0,,5177.6917857143,,,,,,
762,0.0,38,103,385.05214285709997,385.05214285709997,3.0,3.0,405.75,405.75,392.8571428571,0.0,10.714285714299999,6.0,6.0,3.0,0.0,1.0,1,,1.0,,,,1077.3460714286,,0.0,,,,0.0,1.0,0.0,0.0,0.21428571429999999,0.0
243,0.0,20,6,9618.215,9605.2810714286,11.0,8.0,16060.417142857099,10703.2742857143,9714.2857142857,640.5421428571,344.8392857143,32.0,31.0,6.0,16.0,7.0,1,1.0,11.0,,,,534.6296428571,83283.0082142857,0.0,,,,,,,,,
164,1.0,40,151,15.6303571429,0.0825,2.0,1.0,3623.965,3623.965,107.14285714290001,595.0721428571,2920.5,15.0,15.0,1.0,8.0,5.0,1,1.0,9.0,,,,2690.4603571429,2579.9832142857,2851.1207142857,,,,,,,,,
825,0.0,32,152,395.1435714286,395.1435714286,2.0,2.0,431.0,431.0,428.5714285714,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1,,,,,,28.5714285714,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1225,0.0,45,220,1267.9967857143,1267.9967857143,7.0,7.0,1410.7296428572,1410.7296428572,314.2857142857,550.9442857143,513.3567857143,48.0,48.0,10.0,24.0,4.0,1,,,,,,3749.135,,,,,,,,,,,
510,1.0,50,188,16.685,0.0003571429,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,1181.8785714286,5443.6110714286,,,,,1.0,0.0,0.0,35.5157142857,0.0,0.0
1548,0.0,33,17,3359.5478571429,2027.4596428572,26.0,15.0,3808.0832142857003,2027.4596428572,210.7142857143,509.8785714286,177.9642857143,62.0,17.0,1.0,27.0,8.0,1,,,1.0,1.0,,676.7689285714,,,0.6946428571,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1128,1.0,60,64,982.1517857142999,982.1517857142999,3.0,3.0,831.8757142857,831.8757142857,0.0,159.4546428571,627.5639285714,17.0,17.0,0.0,5.0,8.0,1,,,,,,379.3485714286,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1371,0.0,51,109,4.652142857099999,0.0,6.0,0.0,5.473571428600001,0.0003571429,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1,,,,,,758.8221428571001,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1073,1.0,4,9,1679.6339285714002,1678.915,7.0,5.0,1676.5967857143,1438.1682142857,0.0,1104.9182142857,566.2142857143,34.0,31.0,0.0,17.0,14.0,1,,3.0,,1.0,,0.0,,3091.1871428572,,1.7146428571,,,,,,,
1207,1.0,31,71,19807.0703571429,10145.9210714286,12.0,3.0,12354.7753571429,11843.8732142857,814.2857142857001,601.2985714286,1038.1071428572,52.0,32.0,4.0,19.0,20.0,1,1.0,2.0,,1.0,,1347.8132142857,5193.2532142857,1445.1378571429,,318.50785714290004,,,,,,,
877,1.0,26,8,1272.2310714286,1272.2310714286,8.0,8.0,1317.6428571428999,1317.6428571428999,207.1428571429,165.9285714286,941.6071428571,13.0,13.0,2.0,7.0,2.0,1,,,,,,2163.8246428572,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
759,1.0,26,75,624.5535714286,624.5535714286,2.0,2.0,283.0,283.0,53.571428571400006,144.1071428571,81.9285714286,21.0,21.0,1.0,14.0,5.0,1,,,1.0,,,0.7842857143,,,0.0,,,,,,,,
296,0.0,16,36,0.0014285714000000001,0.0014285714000000001,1.0,1.0,3.3928571429,3.3928571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,281.0967857143,,,,,,,,,,,
435,0.0,40,93,569.6071428571,569.6071428571,2.0,2.0,1200.8767857143,1200.8767857143,357.1428571429,296.1628571429,543.8567857143,24.0,24.0,4.0,6.0,13.0,1,,,,,,0.0,,,,,,,,,,,
1408,1.0,23,122,2.5942857143,0.0039285714,2.0,1.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,,,,31792.100714285698,12620.79,0.0,,,,1.0,1.0,0.0,1.6635714286,5.3571428570999995,0.0
374,0.0,68,32,724.0375,724.0375,2.0,2.0,775.2553571428999,775.2553571428999,642.8571428571,108.5767857143,21.428571428599998,16.0,16.0,4.0,8.0,1.0,1,,,1.0,,,789.4517857143,,,0.0,,,0.0,1.0,0.0,0.0,76.8592857143,0.0
268,0.0,66,39,656.4314285714,656.4314285714,4.0,4.0,661.9642857143,661.9642857143,428.5714285714,0.0,231.0,4.0,4.0,1.0,0.0,2.0,1,,11.0,,,,9317.0717857143,,35232.2953571429,,,,0.0,0.0,0.0,0.0,0.0,0.0
1082,0.0,1,150,2270.4228571429003,2270.4228571429003,9.0,9.0,1944.8682142857,1944.8682142857,564.3678571429,98.07142857139999,1273.6785714286,30.0,30.0,7.0,6.0,10.0,1,,,,,,2725.1139285714003,,,,,,,,,,,
1569,1.0,3,152,427.1014285714,427.0646428571,3.0,2.0,596.7428571429,596.7428571429,0.0,422.35,171.0,20.0,20.0,0.0,13.0,6.0,1,3.0,32.0,,,,14341.9978571429,51.9575,43666.0925,,,,,,,,,
1546,1.0,37,82,0.0003571429,0.0003571429,1.0,1.0,87.17857142860001,87.17857142860001,0.0,43.8571428571,39.9285714286,11.0,11.0,0.0,8.0,2.0,1,,,,,,13574.356785714299,,,,,,,,,,,
1111,1.0,23,145,1423.46,1420.7310714285998,4.0,3.0,817.3735714286,817.3735714286,214.2857142857,470.695,130.1071428571,14.0,14.0,1.0,10.0,2.0,1,1.0,,,,,65.3078571429,10105.8296428571,,,,,1.0,0.0,1.0,0.8217857143,0.0,23.75
1347,0.0,23,70,403.5607142857,403.5607142857,4.0,4.0,425.9642857143,425.9642857143,357.1428571429,0.0,65.4285714286,8.0,8.0,3.0,0.0,4.0,1,,,1.0,,,11238.1775,,,118.44964285709999,,,0.0,0.0,1.0,0.0,0.0,21.0357142857
1100,1.0,69,92,35.7146428571,35.7146428571,2.0,2.0,103.57142857139999,103.57142857139999,35.7142857143,44.321428571400006,23.535714285700003,6.0,6.0,1.0,2.0,3.0,1,,,,,,11.1782142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
628,0.0,21,94,179.4453571429,105.53607142860001,4.0,2.0,76.0878571429,76.0878571429,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,,,1.0,,,488.4596428571,,,0.0,,,0.0,1.0,0.0,0.0,5.465357142899999,0.0
85,1.0,25,60,196.4964285714,196.4964285714,3.0,3.0,120.25,120.25,71.4285714286,8.892857142899999,29.214285714299997,6.0,6.0,2.0,1.0,2.0,1,,,1.0,,,364.4975,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,50,138,428.57535714290003,428.57535714290003,4.0,4.0,840.7428571428999,840.7428571428999,107.14285714290001,403.6,327.7142857143,15.0,15.0,2.0,7.0,5.0,1,,,,,,157.92392857139998,,,,,,0.0,0.0,1.0,0.0,0.0,4.25
685,0.0,60,158,695.8896428571001,695.8653571428999,7.0,6.0,1213.2832142857,1166.885,428.5714285714,140.7607142857,413.6785714286,23.0,19.0,4.0,3.0,8.0,1,,1.0,1.0,,,379.3821428571,,169.6746428571,0.0,,,,,,,,
1291,1.0,33,226,2145.3882142857,1787.6842857143,7.0,5.0,2074.0035714286,2074.0035714286,642.8571428571,300.4321428571,57.1428571429,15.0,15.0,2.0,7.0,3.0,1,1.0,3.0,1.0,,,1728.6575,5836.790714285699,36624.9482142857,0.0,,,0.0,0.0,1.0,0.0,0.0,11.101428571400001
575,1.0,28,151,1357.1475,1357.1475,4.0,4.0,2039.2332142857001,2039.2332142857001,1821.4285714285998,88.2689285714,117.35714285709999,32.0,32.0,21.0,7.0,1.0,1,,,,,,765.9475,,,,,,0.0,1.0,1.0,0.0,15.291785714300001,8.4207142857
913,0.0,44,3,14.3003571429,14.3003571429,2.0,2.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,1.0,,,,2102.5003571429,,7975.6835714286,,,,0.0,0.0,0.0,0.0,0.0,0.0
499,1.0,53,212,485.7153571429,485.7153571429,5.0,5.0,729.5557142857001,729.5557142857001,35.7142857143,518.1557142857,174.4357142857,37.0,37.0,1.0,32.0,3.0,1,,,1.0,,,949.6864285714,,,97.91107142860001,,,1.0,0.0,0.0,0.5701785714000001,0.0,0.0
333,0.0,33,203,428.2153571429,428.2153571429,2.0,2.0,405.0482142857,405.0482142857,232.1428571429,141.7982142857,27.1428571429,12.0,12.0,2.0,5.0,2.0,1,,,,,,97.4310714286,,,,,,,,,,,
73,0.0,87,163,1283.6885714286,533.3767857143,6.0,3.0,1053.6,1053.5960714286,0.0,0.0,304.5164285714,4.0,3.0,0.0,0.0,2.0,1,1.0,1.0,1.0,,,179.3571428571,21.0160714286,53571.4285714286,0.0,,,0.0,1.0,1.0,0.0,1.7857142857,18.3539285714
157,0.0,25,151,1023.9342857142999,1023.9342857142999,3.0,3.0,1076.5357142857001,1076.5357142857001,357.1428571429,157.8035714286,343.3214285714,18.0,18.0,2.0,6.0,7.0,1,,,,,,3970.2717857142998,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
613,1.0,5,96,0.7196428571,0.0053571429,2.0,1.0,1.4285714286000002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,,,1.0,1.0,,30.4675,,,218.2342857143,276.15,,0.0,1.0,0.0,0.0,0.8928571429000001,0.0
1403,1.0,4,151,731.8746428571001,714.3010714286,5.0,2.0,454.2142857143,454.2142857143,0.0,0.0,454.2142857143,2.0,2.0,0.0,0.0,2.0,1,1.0,8.0,,,,4444.185,27030.2657142857,0.0,,,,0.0,0.0,1.0,0.0,0.0,17.2142857143
1504,0.0,37,151,6.7178571429,5.1625,3.0,2.0,10.325,5.1625,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1,,1.0,1.0,,,249.1964285714,,0.0,0.0,,,,,,,,
987,1.0,29,34,970.4392857142999,970.4392857142999,5.0,5.0,1647.15,1647.15,821.4285714286,675.3642857143,146.7142857143,26.0,26.0,3.0,16.0,5.0,1,,,,,,21.125,,,,,,,,,,,
1454,1.0,47,83,0.0360714286,0.0360714286,1.0,1.0,73.6785714286,73.6785714286,0.0,0.0,72.1428571429,4.0,4.0,0.0,0.0,3.0,1,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,60,11,664.0621428571,662.795,5.0,4.0,573.8739285714,573.8739285714,142.8571428571,193.90964285709998,235.6428571429,21.0,21.0,2.0,13.0,4.0,1,1.0,,,,,7070.925357142901,10.7417857143,,,,,,,,,,
1067,1.0,63,181,879.4425,841.4685714286001,6.0,4.0,1030.4175,1022.0246428572,625.0,33.8817857143,228.7857142857,26.0,23.0,7.0,3.0,4.0,1,,,,,1.0,3813.8689285714,,,,,4128.4,0.0,0.0,0.0,0.0,0.0,0.0
552,0.0,43,136,428.5742857143,428.5742857143,2.0,2.0,411.7575,411.7575,242.8571428571,152.7932142857,10.714285714299999,25.0,25.0,7.0,13.0,1.0,1,,,,,,730.9875,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
786,0.0,75,239,609.4010714286001,608.0382142857,3.0,2.0,161.1514285714,161.1514285714,0.0,160.2585714286,0.0,17.0,17.0,0.0,16.0,0.0,1,2.0,,,,,1016.5725,4112.3960714285995,,,,,,,,,,
1476,0.0,41,208,467.2221428571,467.2221428571,3.0,3.0,524.3928571429,524.3928571429,196.4285714286,142.9285714286,181.5714285714,12.0,12.0,2.0,5.0,4.0,1,,11.0,,,,1138.5303571429,,24442.2421428571,,,,0.0,0.0,0.0,0.0,0.0,0.0
666,0.0,59,101,545.7160714286,545.7160714286,4.0,4.0,734.3571428571,734.3571428571,0.0,0.0,729.7142857142999,26.0,26.0,0.0,0.0,25.0,1,,1.0,,,,13806.569285714299,,25462.5617857143,,,,0.0,1.0,0.0,0.0,6.7857142857,0.0
1305,0.0,35,152,735.5803571429,735.5803571429,4.0,4.0,595.025,595.025,71.4285714286,360.9178571429,161.4285714286,15.0,15.0,1.0,7.0,6.0,1,,,1.0,,,73.56642857140001,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
742,0.0,45,104,571.4289285714,571.4289285714,2.0,2.0,567.4142857143,567.4142857143,0.0,0.0,142.8571428571,4.0,4.0,0.0,0.0,1.0,1,,,,,,267.5435714286,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,56,20,0.265,0.0010714286,2.0,1.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1.0,,,,,135.3635714286,0.17,,,,,1.0,1.0,0.0,9.1389285714,4.2867857143,0.0
503,1.0,32,73,771.4689285713999,771.4689285713999,3.0,3.0,673.8928571429,673.8928571429,392.8571428571,0.0,278.4285714286,11.0,11.0,4.0,0.0,4.0,1,,,,,,1175.755,,,,,,0.0,0.0,1.0,0.0,0.0,2.1071428571
988,1.0,47,28,410.7192857143,410.7192857143,2.0,2.0,387.7582142857,387.7582142857,178.5714285714,46.8653571429,157.1428571429,7.0,7.0,1.0,2.0,3.0,1,,,,,,705.8725,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1501,0.0,44,10,298.7557142857,221.4314285714,7.0,5.0,371.4342857143,221.4314285714,32.1428571429,0.0,111.9642857143,9.0,5.0,2.0,0.0,1.0,1,,,1.0,,,1270.7917857143,,,0.0,,,,,,,,
1313,0.0,76,74,391.3325,391.3325,2.0,2.0,589.8575,589.8575,0.0,0.0,587.0360714286,9.0,9.0,0.0,0.0,8.0,1,,,,,,1041.4446428572,,,,,,,,,,,
348,0.0,27,253,922.2064285714,811.3239285714,3.0,2.0,891.1835714286,881.9692857142999,0.0,39.3978571429,705.5714285714,19.0,17.0,0.0,2.0,13.0,1,1.0,,1.0,,1.0,1054.365,12127.5896428571,,0.0,,6622.2003571429,0.0,0.0,1.0,0.0,0.0,8.3214285714
969,0.0,22,8,1520.2667857142999,1520.2667857142999,2.0,2.0,562.6771428571,562.6771428571,0.0,241.8557142857,317.8928571429,32.0,32.0,0.0,21.0,10.0,1,,,,,,10820.7085714286,,,,,,0.0,1.0,0.0,0.0,4.5010714286,0.0
122,0.0,39,80,857.1078571428999,857.1078571428999,3.0,3.0,862.4289285714,862.4289285714,0.0,0.0,861.7860714286,5.0,5.0,0.0,0.0,4.0,1,,,,,,1392.7667857142999,,,,,,1.0,1.0,0.0,3.2930357143,2.8571428571,0.0
168,1.0,26,168,303.645,303.645,3.0,3.0,315.0714285714,315.0714285714,0.0,0.0,311.6785714286,7.0,7.0,0.0,0.0,6.0,1,1.0,,1.0,,,71.4285714286,17921.3092857143,,0.0,,,,,,,,
1264,0.0,77,28,357.1439285714,357.1439285714,2.0,2.0,323.6071428571,323.6071428571,0.0,0.0,320.2142857143,7.0,7.0,0.0,0.0,6.0,1,,,,,,12992.510714285701,,,,,,1.0,0.0,0.0,36.8266071429,0.0,0.0
695,1.0,34,13,820.1121428571,820.1121428571,2.0,2.0,970.9582142857,970.9582142857,410.7142857143,86.3867857143,470.4642857143,21.0,21.0,3.0,8.0,9.0,1,,,,,,0.015,,,,,,,,,,,
1507,1.0,43,98,462.5657142857,444.2332142857,3.0,2.0,245.0357142857,245.0357142857,0.0,0.0,245.0357142857,5.0,5.0,0.0,0.0,5.0,1,1.0,,,,,4623.9567857143,29.3732142857,,,,,,,,,,
1482,0.0,25,81,783.0735714286,783.0735714286,3.0,3.0,1024.6460714286,1024.6460714286,342.8571428571,226.6460714286,452.0,36.0,36.0,6.0,20.0,5.0,1,,,,,,14.482142857100001,,,,,,,,,,,
1071,1.0,54,8,6473.7403571429,4871.9746428572,32.0,24.0,6656.5464285714,4871.9746428572,0.0,141.25,3043.5714285714002,49.0,29.0,0.0,3.0,19.0,1,,,1.0,1.0,2.0,53.3932142857,,,0.0,7.1785714286,5414.1017857143,,,,,,
955,1.0,19,62,250.00071428569998,250.00071428569998,2.0,2.0,246.5285714286,246.5285714286,0.0,0.0,129.6428571429,6.0,6.0,0.0,0.0,3.0,1,,,,,,3131.2239285714,,,,,,1.0,0.0,1.0,13.0567857143,0.0,5.7021428571
726,1.0,60,67,1077.2414285714,1023.6492857142999,19.0,16.0,1236.1546428572,1041.5064285714,178.5714285714,222.2357142857,578.5714285714,42.0,28.0,7.0,10.0,2.0,1,,,1.0,,,2963.085,,,260.87,,,,,,,,
35,0.0,66,31,0.0396428571,0.0396428571,1.0,1.0,698.2428571428999,698.2428571428999,107.14285714290001,290.4928571429,245.7857142857,21.0,21.0,6.0,9.0,4.0,1,,,1.0,,,14.8632142857,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
1319,1.0,22,79,738.46,738.46,2.0,2.0,970.5607142857001,970.5607142857001,0.0,0.0,210.0,8.0,8.0,0.0,0.0,3.0,1,,,,,,232.7953571429,,,,,,,,,,,
412,1.0,51,116,1964.8103571429,1964.2885714285999,3.0,2.0,941.6071428571,941.6071428571,0.0,28.6178571429,909.5964285714,11.0,11.0,0.0,4.0,6.0,1,1.0,,,,,376.8910714286,2506.5510714285997,,,,,0.0,1.0,0.0,0.0,0.8939285714,0.0
624,0.0,44,190,46.5214285714,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,272.1257142857,12752.7275,,,,,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,64,30,649.1992857143,458.6085714286,25.0,21.0,654.8242857143,455.0371428571,253.5714285714,6.9821428571,0.0,42.0,24.0,10.0,1.0,0.0,1,,,1.0,,,0.0,,,326.9692857143,,,0.0,0.0,0.0,0.0,0.0,0.0
962,1.0,56,151,,,,,,,,,,,,,,,1,,,,,,1783.9614285714001,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
49,1.0,46,19,415.7382142857,415.7382142857,9.0,9.0,111.7142857143,111.7142857143,0.0,0.0,108.67857142860001,3.0,3.0,0.0,0.0,2.0,2,,,,,,4.1453571429,,,,,,0.0,1.0,0.0,0.0,15.246428571400001,0.0
44,1.0,35,51,0.1964285714,0.1964285714,1.0,1.0,362.6428571429,362.6428571429,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,,,,,,186.8460714286,,,,,,0.0,1.0,0.0,0.0,4.4642857143,0.0
530,0.0,35,180,10.9117857143,0.010714285700000001,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,,,,349.085,11980.9232142857,28571.428571428598,,,,,,,,,
507,0.0,49,150,1372.6646428572,1370.8414285714,7.0,3.0,1035.6071428572,1034.1785714286,103.57142857139999,69.5357142857,856.75,14.0,12.0,1.0,6.0,3.0,1,1.0,3.0,,1.0,,395.4264285714,4474.9392857143,0.0,,0.7142857143000001,,1.0,0.0,0.0,1.7980357143,0.0,0.0
1428,1.0,50,151,0.05,0.014285714299999999,6.0,1.0,0.9296428570999999,0.8939285714,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1,,,,,,8894.7182142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
452,1.0,74,0,0.0189285714,0.0189285714,1.0,1.0,62.8928571429,62.8928571429,0.0,0.0,58.071428571400006,2.0,2.0,0.0,0.0,1.0,2,,,,,,4474.5921428572,,,,,,0.0,1.0,0.0,0.0,1.9642857143,0.0
212,1.0,23,68,370.54678571430003,370.54678571430003,2.0,2.0,260.0125,260.0125,214.2857142857,25.4767857143,17.8571428571,8.0,8.0,3.0,2.0,1.0,1,,,1.0,,,226.8142857143,,,386.6507142857,,,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,45,229,15.8235714286,0.10035714289999999,2.0,1.0,1060.3060714286,1060.3060714286,0.0,6.0739285714,1053.375,22.0,22.0,0.0,2.0,19.0,1,1.0,5.0,,,,622.2275,1537.0542857143,0.0,,,,0.0,0.0,1.0,0.0,0.0,4.4960714286000005
183,0.0,32,179,378.2507142857,378.2507142857,4.0,4.0,325.7764285714,325.7764285714,85.7142857143,83.9453571429,152.3667857143,22.0,22.0,4.0,8.0,6.0,1,,,,,,4726.6207142857,,,,,,,,,,,
1349,0.0,50,229,142.8582142857,142.8582142857,2.0,2.0,196.6,196.6,160.7142857143,35.885714285700004,0.0,19.0,19.0,11.0,8.0,0.0,1,,,1.0,,,172.2239285714,,,0.0,,,,,,,,
403,1.0,19,63,681.6439285714,681.6439285714,8.0,8.0,686.4660714286,686.4660714286,250.0,114.5903571429,321.1428571429,22.0,22.0,8.0,9.0,4.0,1,,,,,,1705.675,,,,,,,,,,,
1502,0.0,17,34,1280.1060714286,901.0057142857,9.0,3.0,1340.8853571429,1101.5353571429,214.2857142857,290.2785714286,436.0357142857,34.0,16.0,3.0,19.0,5.0,1,,,1.0,1.0,,711.0532142857,,,558.3321428570999,408.3689285714,,1.0,0.0,1.0,34.0166071429,0.0,5.3689285714
818,0.0,76,173,528.4346428571,528.4346428571,2.0,2.0,478.2046428571,478.2046428571,0.0,140.3392857143,334.4725,14.0,14.0,0.0,6.0,7.0,1,,,,,,1381.6385714285998,,,,,,,,,,,
